price,cost,sales,profit,inventory,delivery_days,category,material,color,location,season,store_type,revenue
1764,1105,20,659,12,34,Sofa,Leather,Black,Suburban,Fall,Retail,35280
1506,912,6,594,1,28,Sofa,Leather,Blue,Urban,Winter,Retail,9036
1462,952,7,510,3,37,Sofa,Leather,Brown,Rural,Winter,Retail,10234
1143,559,17,584,9,20,Sofa,Fabric,Brown,Suburban,Fall,Retail,19431
1021,526,4,495,1,20,Sofa,Fabric,Blue,Urban,Winter,Online,4084
988,495,12,493,6,17,Sofa,Fabric,Red,Rural,Summer,Online,11856
1026,511,11,515,4,10,Sofa,Fabric,Blue,Suburban,Fall,Retail,11286
1435,873,14,562,7,32,Sofa,Wood,Green,Suburban,Summer,Online,20090
1695,1036,5,659,4,38,Sofa,Leather,White,Rural,Spring,Online,8475
1444,885,10,559,4,28,Sofa,Leather,Black,Rural,Spring,Retail,14440
1788,1102,13,686,5,31,Sofa,Leather,White,Suburban,Spring,Online,23244
948,455,13,493,7,9,Sofa,Fabric,Blue,Urban,Summer,Retail,12324
1430,808,17,622,9,33,Sofa,Wood,Brown,Urban,Summer,Online,24310
997,476,17,521,11,25,Sofa,Fabric,White,Urban,Fall,Retail,16949
1095,611,15,484,8,17,Sofa,Fabric,Blue,Rural,Summer,Retail,16425
1503,879,10,624,2,32,Sofa,Wood,Red,Suburban,Summer,Retail,15030
