price,cost,sales,profit,inventory,delivery_days,category,material,color,location,season,store_type,revenue,
1137,407,28,730,1,83,Sofa,Leather,Red,Rural,Summer,Online,20440,
1164,413,18,751,1,52,Sofa,Wood,Red,Suburban,Winter,Retail,13518,
1186,411,1,775,1,83,Sofa,Leather,Red,Suburban,Fall,Online,775,
1210,990,18,220,1,82,Sofa,Wood,Brown,Suburban,Winter,Retail,3960,
1216,409,19,807,1,53,Sofa,Fabric,Black,Urban,Spring,Retail,15333,
2314,1188,3,1126,1,50,Sofa,Fabric,Brown,Suburban,Spring,Retail,3378,
2442,1158,17,1284,1,51,Sofa,Wood,Green,Rural,Winter,Online,21828,
3438,2203,7,1235,1,90,Sofa,Wood,Green,Suburban,Spring,Retail,8645,
4583,2283,1,2300,1,66,Sofa,Fabric,Blue,Urban,Spring,Online,2300,
429,184,33,245,0,50,Sofa,Fabric,Blue,Suburban,Spring,Online,8085,
434,185,35,249,0,73,Sofa,Fabric,White,Suburban,Fall,Online,8715,
463,271,13,192,0,82,Sofa,Fabric,White,Suburban,Summer,Online,576,
613,236,25,377,0,36,Sofa,Fabric,Brown,Suburban,Winter,Online,9425,
529,470,9,59,0,76,Sofa,Fabric,Black,Urban,Winter,Online,531,
567,216,29,351,0,49,Sofa,Fabric,White,Urban,Fall,Retail,10179,
597,253,5,344,0,28,Sofa,Fabric,Brown,Rural,Winter,Online,1720,
802,461,30,341,0,44,Sofa,Fabric,Black,Rural,Spring,Online,10230,
603,267,24,336,0,84,Sofa,Fabric,White,Rural,Winter,Retail,8064,
609,399,9,210,0,64,Sofa,Wood,Red,Urban,Spring,Online,1890,
639,325,40,314,0,83,Sofa,Fabric,Red,Urban,Winter,Online,12560,
845,278,27,567,0,60,Sofa,Fabric,Blue,Rural,Spring,Retail,15309,
685,321,16,364,0,38,Sofa,Fabric,White,Urban,Summer,Online,5824,
696,328,6,368,0,68,Sofa,Wood,Blue,Urban,Winter,Online,2208,
705,222,13,483,0,81,Sofa,Fabric,Red,Rural,Spring,Online,6279,
727,210,17,517,0,34,Sofa,Fabric,Black,Suburban,Summer,Online,8789,
727,347,34,380,0,46,Sofa,Wood,Red,Suburban,Spring,Retail,12920,
781,320,19,461,0,80,Sofa,Fabric,Black,Suburban,Summer,Online,8759,
782,350,16,432,0,82,Sofa,Wood,Brown,Rural,Spring,Retail,6912,
788,449,6,339,0,75,Sofa,Fabric,Red,Rural,Spring,Retail,2034,
803,497,28,306,0,36,Sofa,Fabric,Green,Suburban,Winter,Retail,8568,
810,442,32,368,0,42,Sofa,Fabric,Blue,Suburban,Spring,Online,11776,
813,493,11,320,0,51,Sofa,Wood,White,Urban,Fall,Online,3520,
818,316,10,502,0,32,Sofa,Wood,Green,Rural,Summer,Retail,5020,
828,351,26,477,0,67,Sofa,Wood,Brown,Suburban,Winter,Online,12402,
846,441,32,405,0,32,Sofa,Wood,Blue,Urban,Summer,Retail,12960,
850,467,26,383,0,90,Sofa,Wood,Green,Suburban,Fall,Retail,9958,
855,221,24,634,0,43,Sofa,Fabric,White,Rural,Summer,Online,15216,
2880,1338,4,1542,0,36,Sofa,Wood,Red,Urban,Summer,Online,6168,
1894,886,2,1008,0,80,Sofa,Fabric,Green,Urban,Summer,Online,2016,
2904,1356,15,1548,0,71,Sofa,Wood,Green,Suburban,Spring,Online,23220,
972,375,27,597,0,43,Sofa,Fabric,Black,Rural,Spring,Online,16119,
1011,381,14,630,0,64,Sofa,Leather,Green,Rural,Winter,Online,8820,
3014,1670,25,1344,0,52,Sofa,Leather,Black,Suburban,Fall,Retail,33600,
1044,445,1,599,0,25,Sofa,Leather,Blue,Urban,Winter,Retail,599,
1170,418,1,752,0,58,Sofa,Leather,Brown,Rural,Winter,Retail,752,
1307,258,5,1049,0,66,Sofa,Fabric,Brown,Suburban,Fall,Retail,0,
1349,1187,4,162,0,47,Sofa,Fabric,Blue,Urban,Winter,Online,648,
1585,1275,4,310,0,87,Sofa,Fabric,Red,Rural,Summer,Online,1240,
1612,430,35,1182,0,38,Sofa,Fabric,Blue,Suburban,Fall,Retail,41370,
1725,950,2,775,0,40,Sofa,Wood,Green,Suburban,Summer,Online,1550,
1731,1315,16,416,0,75,Sofa,Leather,White,Rural,Spring,Online,6656,
1821,996,6,825,0,38,Sofa,Leather,Black,Rural,Spring,Retail,4950,
1824,350,29,1474,0,37,Sofa,Leather,White,Suburban,Spring,Online,42746,
2583,1274,31,1309,0,52,Sofa,Fabric,Blue,Urban,Summer,Retail,40579,
3221,1983,3,1238,0,58,Sofa,Wood,Brown,Urban,Summer,Online,3714,
4428,3229,2,1199,0,87,Sofa,Fabric,White,Urban,Fall,Retail,2398,
5440,3430,8,2010,0,24,Sofa,Fabric,Blue,Rural,Summer,Retail,16080,
5547,3682,2,1865,0,29,Sofa,Wood,Red,Suburban,Summer,Retail,3730,
